arm,index,model,prompt_tokens,frontend_wait_s,local_scheduler_wait_s,prefill_wait_s,actual_prefill_service_s,decode_start_wait_s,ttft_s,tpot_s,e2e_s
D0,616,model_4,798,0.0007653236389160156,0.006671428680419922,0.03326892852783203,0.09288978576660156,0.026422739028930664,0.13359546661376953,0.05092365072484602,17.54948401451111
D0,617,model_3,605,0.0006341934204101562,0.002924203872680664,0.014381170272827148,0.0626220703125,0.031119108200073242,0.08056163787841797,0.05201646222008599,4.762043237686157
D0,618,model_5,20,0.0006535053253173828,0.003434419631958008,0.03774094581604004,0.036077022552490234,0.03486943244934082,0.07790589332580566,0.08770332210942318,30.072442054748535
D0,619,model_4,208,0.0004923343658447266,0.007799386978149414,0.028207063674926758,0.03668498992919922,0.029230356216430664,0.07318377494812012,0.06085027588738336,1.1684887409210205
D0,620,model_3,448,0.00047326087951660156,0.004367351531982422,0.015074729919433594,0.05612778663635254,0.026294231414794922,0.07604312896728516,0.045371873038155694,1.3464555740356445
D0,621,model_6,67,0.0006070137023925781,0.0043027400970458984,0.15695548057556152,0.036870479583740234,0.11860322952270508,0.19873571395874023,0.06436051212194312,17.061189889907837
D0,622,model_3,246,0.0007550716400146484,0.001192331314086914,0.1038205623626709,0.03679633140563965,0.11668634414672852,0.1425642967224121,0.04449948072433472,1.0325539112091064
D0,623,model_4,229,0.0007054805755615234,0.0060007572174072266,0.12461638450622559,0.03828620910644531,0.3202035427093506,0.16960883140563965,0.055320896208286285,21.412832975387573
D0,624,model_4,767,0.0006992816925048828,0.009167671203613281,0.26293492317199707,0.08353900909423828,0.029987096786499023,0.3563408851623535,0.02730890115102132,0.8479011058807373
D0,625,model_4,15,0.0004410743713378906,0.0027642250061035156,0.2414102554321289,0.0835721492767334,0.02995443344116211,0.3281877040863037,0.05096414031052008,2.417717456817627
D0,626,model_6,358,0.00074005126953125,0.009239435195922852,0.12258005142211914,0.11855435371398926,0.050067901611328125,0.2511138916015625,0.056407858840132184,6.625201940536499
D0,627,model_2,2803,0.0008809566497802734,0.002777099609375,0.08213162422180176,0.14177417755126953,0.023189544677734375,0.22756385803222656,0.044680416340730625,11.17426586151123
D0,628,model_5,769,0.0007212162017822266,0.002611398696899414,0.033484697341918945,0.1438884735107422,0.25057482719421387,0.18070578575134277,0.11628341674804688,2.0412404537200928
D0,629,model_5,541,0.0006871223449707031,0.000415802001953125,0.1066441535949707,0.2038712501525879,0.04285407066345215,0.3116183280944824,0.0775197713116135,21.009397268295288
D0,630,model_5,766,0.0006594657897949219,0.001962900161743164,0.05335116386413574,0.20389890670776367,0.042829275131225586,0.2598724365234375,0.08068909285203466,4.536394357681274
D0,631,model_6,20,0.0005552768707275391,0.00808572769165039,0.03207588195800781,0.03560471534729004,0.03612327575683594,0.07632160186767578,0.06756348007775004,19.872421264648438
D0,632,model_6,89,0.0008876323699951172,0.007223367691040039,0.05509591102600098,0.03968644142150879,0.13696074485778809,0.10289335250854492,0.06519511968147855,23.377551078796387
D0,633,model_3,2233,0.0009019374847412109,0.009765625,0.044043540954589844,0.09043216705322266,0.15162301063537598,0.1451432704925537,0.07779073715209961,1.3897950649261475
D0,634,model_5,67,0.0009493827819824219,0.00790095329284668,0.1165771484375,0.0363767147064209,0.13117361068725586,0.16180419921875,0.07073792150197936,8.721092700958252
D0,635,model_3,679,0.0010156631469726562,0.0031824111938476562,0.10912489891052246,0.07219338417053223,0.027436256408691406,0.185516357421875,0.04891401245480492,1.2127106189727783
D0,636,model_5,117,0.0017039775848388672,0.008130788803100586,0.07267475128173828,0.03041243553161621,0.6455399990081787,0.11292195320129395,0.06790782894406999,9.620018005371094
D0,637,model_5,10,0.0004811286926269531,0.01046442985534668,0.47794008255004883,0.0290987491607666,0.13536572456359863,0.5179843902587891,0.06396692178466103,11.77616262435913
D0,638,model_3,9,0.0005409717559814453,0.004377841949462891,0.025752544403076172,0.026418209075927734,0.02380967140197754,0.05708956718444824,0.054155957942106286,2.7107315063476562
D0,639,model_5,520,0.0005071163177490234,0.009892940521240234,0.2734408378601074,0.05984139442443848,0.054621219635009766,0.34368228912353516,0.06975659957298866,2.1573538780212402
D0,640,model_4,8,0.0006787776947021484,0.0078012943267822266,0.07635307312011719,0.07561063766479492,0.07092165946960449,0.16044378280639648,0.05414057398835818,20.950424194335938
D0,641,model_3,95,0.0004916191101074219,0.008949995040893555,0.020723819732666016,0.02818131446838379,0.15592551231384277,0.05834674835205078,0.048571503306009685,4.0897815227508545
D0,642,model_3,231,0.00037026405334472656,0.0013318061828613281,0.10092496871948242,0.043758392333984375,0.03855252265930176,0.14638543128967285,0.04886705260122976,3.176142692565918
D0,643,model_2,532,0.0005583763122558594,0.009982109069824219,0.09001374244689941,0.13090825080871582,0.02613067626953125,0.2314624786376953,0.03820887426050698,1.7980263233184814
D0,644,model_2,2092,0.0007433891296386719,0.009926795959472656,0.07913541793823242,0.13099336624145508,0.026047229766845703,0.22079896926879883,0.04990822325150172,19.38555669784546
D0,645,model_3,19,0.0006487369537353516,0.00579524040222168,0.012110710144042969,0.03339338302612305,0.02808547019958496,0.05194807052612305,0.053183341026306154,7.497615814208984
D0,646,model_5,394,0.000530242919921875,0.0031654834747314453,0.006838560104370117,0.09102177619934082,0.033057212829589844,0.10155606269836426,0.0677334467569987,1.727158784866333
D0,647,model_4,634,0.0007538795471191406,0.0040283203125,0.013544082641601562,0.07198357582092285,0.022232532501220703,0.09030985832214355,0.06758056581020355,1.1715989112854004
D0,648,model_6,54,0.00067901611328125,0.007341861724853516,0.020939350128173828,0.03749966621398926,0.03424835205078125,0.06645989418029785,0.06190948924799075,5.452585458755493
D0,649,model_2,38,0.00034689903259277344,0.003601551055908203,0.01750469207763672,0.028790712356567383,0.024443387985229492,0.05024385452270508,0.043919593729871385,4.178685665130615
D0,650,model_3,15,0.00044536590576171875,0.008842706680297852,0.02322530746459961,0.026554346084594727,0.11657047271728516,0.059067726135253906,0.05742248143155151,18.778796672821045
D0,651,model_1,322,0.0003752708435058594,0.00683283805847168,0.10344171524047852,0.014922618865966797,0.2473738193511963,0.12557244300842285,0.05363836884498596,0.9837863445281982
D0,652,model_5,454,0.0006859302520751953,0.008352994918823242,0.08652997016906738,0.05331110954284668,0.21643543243408203,0.1488800048828125,0.06621725857257843,1.2083561420440674
D0,653,model_3,330,0.00035262107849121094,0.0024995803833007812,0.05054640769958496,0.04226970672607422,0.028136253356933594,0.09566831588745117,0.04459143820263091,1.0320885181427002
D0,654,model_1,74,0.0006098747253417969,0.011044979095458984,0.12478160858154297,0.05574941635131836,0.017294645309448242,0.1921858787536621,0.020531443988575655,0.5412204265594482
D0,655,model_5,252,0.00046324729919433594,0.00823068618774414,0.04210805892944336,0.040828704833984375,0.02358412742614746,0.09163069725036621,0.04323139786720276,0.7833330631256104
D0,656,model_3,393,0.0004961490631103516,0.0028862953186035156,0.010810136795043945,0.058492183685302734,0.02711629867553711,0.07268476486206055,0.052708583719590134,13.513373613357544
D0,657,model_5,10,0.0006923675537109375,0.0013132095336914062,0.00433039665222168,0.032039642333984375,0.039212942123413086,0.0383756160736084,0.08618828636005613,28.135756969451904
D0,658,model_2,25,0.0005991458892822266,0.006242990493774414,0.00971078872680664,0.03149056434631348,0.020763635635375977,0.04804348945617676,0.050309826309482254,19.367016792297363
D0,659,model_3,11,0.00046062469482421875,0.008417844772338867,0.019995689392089844,0.034020423889160156,0.16358232498168945,0.06289458274841309,0.053549232736098025,12.165021181106567
D0,660,model_2,769,0.0005924701690673828,0.010221719741821289,0.23643183708190918,0.042990684509277344,0.02843618392944336,0.2902367115020752,0.03874656558036804,0.9101817607879639
D0,661,model_6,356,0.0007600784301757812,0.003983259201049805,0.10925149917602539,0.09077167510986328,0.030628681182861328,0.20476651191711426,0.044495741526285805,1.1391770839691162
D0,662,model_4,35,0.0008156299591064453,0.0011103153228759766,0.07663178443908691,0.03191781044006348,0.02711939811706543,0.11047554016113281,0.05398713797330856,20.84153652191162
D0,663,model_4,876,0.0004942417144775391,0.006784200668334961,0.0051937103271484375,0.08267736434936523,0.02896404266357422,0.09514951705932617,0.04520542422930399,1.180079698562622
D0,664,model_3,11,0.00057220458984375,0.0068242549896240234,0.010973930358886719,0.023563146591186523,0.023427963256835938,0.041933536529541016,0.04236665991849677,1.8636999130249023
D0,665,model_5,217,0.00044918060302734375,0.009217500686645508,0.020866870880126953,0.06380581855773926,0.03396129608154297,0.09433937072753906,0.06915215976902696,4.312621116638184
D0,666,model_6,620,0.00043964385986328125,0.009412527084350586,0.05872011184692383,0.046906471252441406,0.24315166473388672,0.1154787540435791,0.0655447393655777,1.1641945838928223
D0,667,model_3,11,0.0003960132598876953,0.00406646728515625,0.14627766609191895,0.02744269371032715,0.12985754013061523,0.17818284034729004,0.05882147513329983,22.765629291534424
D0,668,model_6,34,0.000507354736328125,0.0010998249053955078,0.11445832252502441,0.02928924560546875,0.13031339645385742,0.1453547477722168,0.07056148412326972,27.240964651107788
D0,669,model_5,36,0.0006091594696044922,0.008109569549560547,0.012176513671875,0.03153347969055176,0.03695201873779297,0.0524287223815918,0.06224244191096379,8.143946170806885
D0,670,model_2,31,0.0006077289581298828,0.000713348388671875,0.24151873588562012,0.048697471618652344,0.0617673397064209,0.2915372848510742,0.05085976421833038,19.82168674468994
D0,671,model_5,767,0.0006465911865234375,0.0009925365447998047,0.024040937423706055,0.11246156692504883,0.0863943099975586,0.13814163208007812,0.04365326464176178,0.8365938663482666
D0,672,model_3,142,0.0005116462707519531,0.009279966354370117,0.06847667694091797,0.03443193435668945,0.03089165687561035,0.11270022392272949,0.048628977769930685,8.330997467041016
D0,673,model_5,22,0.0008072853088378906,0.009407520294189453,0.03351950645446777,0.027106046676635742,0.02633953094482422,0.07084035873413086,0.08824165600041549,33.95563626289368
D0,674,model_5,9,0.0007548332214355469,0.00042700767517089844,0.0048580169677734375,0.02342057228088379,0.02776050567626953,0.029460430145263672,0.08963587891466264,23.603696584701538
D0,675,model_5,685,0.0007615089416503906,0.0018124580383300781,0.0263974666595459,0.0917196273803711,0.029428482055664062,0.12069106101989746,0.0572484036286672,1.4946527481079102
D0,676,model_6,787,0.0009531974792480469,0.010514259338378906,0.13276219367980957,0.1322464942932129,0.03612208366394043,0.2764761447906494,0.08503676377809964,2.4874320030212402
D0,677,model_2,8,0.0006785392761230469,0.0009324550628662109,0.031656742095947266,0.0349581241607666,0.028827667236328125,0.06822586059570312,0.05122991445216727,9.69944977760315
D0,678,model_2,251,0.0005164146423339844,0.003364086151123047,0.37171006202697754,0.03166794776916504,0.03055715560913086,0.4072585105895996,0.04381567337473885,5.752770662307739
D0,679,model_3,25,0.00048232078552246094,0.007597208023071289,0.2814829349517822,0.03150606155395508,0.07324814796447754,0.32106852531433105,0.056141788235296565,16.770612478256226
D0,680,model_3,38,0.0006365776062011719,0.005348920822143555,0.08005189895629883,0.0315556526184082,0.07320046424865723,0.11759305000305176,0.059131709237893425,22.824169397354126
D0,681,model_4,30,0.0005919933319091797,0.0016167163848876953,0.04387164115905762,0.025683879852294922,0.07256007194519043,0.07176423072814941,0.05675548891867361,19.42538595199585
D0,682,model_4,227,0.0005314350128173828,0.008759260177612305,0.017879247665405273,0.03131604194641113,0.0248410701751709,0.058485984802246094,0.03255252540111542,0.5793263912200928
D0,683,model_2,364,0.0008122920989990234,0.009520769119262695,0.01677393913269043,0.035117149353027344,0.1010432243347168,0.06222414970397949,0.08293025195598602,1.3891081809997559
D0,684,model_4,860,0.000713348388671875,0.003752470016479492,0.018956661224365234,0.0735478401184082,0.019794464111328125,0.0969703197479248,0.05634039764602979,21.731683015823364
D0,685,model_2,554,0.0003535747528076172,0.00261688232421875,0.012128353118896484,0.06999588012695312,0.028058290481567383,0.08509469032287598,0.07842013239860535,1.3398168087005615
D0,686,model_6,777,0.0005381107330322266,0.00864410400390625,0.017737388610839844,0.13823390007019043,0.14277195930480957,0.16515350341796875,0.0839482992887497,1.5083262920379639
D0,687,model_5,360,0.0008571147918701172,0.008474111557006836,0.09450936317443848,0.039954185485839844,0.1141669750213623,0.14379477500915527,0.05408469200134278,1.4959120750427246
D0,688,model_4,21,0.0007271766662597656,0.008721590042114258,0.09803533554077148,0.028517484664916992,0.26392412185668945,0.1360015869140625,0.05583377803365389,21.576172351837158
D0,689,model_6,380,0.0008449554443359375,0.0003731250762939453,0.46633100509643555,0.07330656051635742,0.059667110443115234,0.5408556461334229,0.07037713899777803,24.891345739364624
D0,690,model_2,218,0.00044155120849609375,0.008903980255126953,0.34839463233947754,0.06254959106445312,0.06094956398010254,0.4202897548675537,0.02603752911090851,0.8368902206420898
D0,691,model_4,254,0.0034644603729248047,0.0018961429595947266,0.09996867179870605,0.0646216869354248,0.0720527172088623,0.1699509620666504,0.054354321832458176,21.04201054573059
D0,692,model_3,102,0.0008983612060546875,0.005445003509521484,0.05234956741333008,0.03599381446838379,0.07528305053710938,0.09468674659729004,0.0375456428527832,1.0333278179168701
D0,693,model_3,280,0.00078582763671875,0.008222818374633789,0.026323556900024414,0.04902958869934082,0.024448156356811523,0.08436179161071777,0.02463078498840332,0.4784543514251709
D0,694,model_5,13,0.00039124488830566406,0.006421089172363281,0.0029664039611816406,0.020934104919433594,0.024073362350463867,0.03071284294128418,0.09452193442811357,22.243367433547974
D0,695,model_4,9,0.0003974437713623047,0.007369041442871094,0.02145671844482422,0.023400068283081055,0.022576570510864258,0.05262327194213867,0.05490155363561318,16.46818780899048
D0,696,model_1,9,0.0007588863372802734,0.0029261112213134766,0.0015115737915039062,0.024442672729492188,0.015284061431884766,0.029639244079589844,0.030924448779985018,3.1839330196380615
D0,697,model_2,52,0.0013260841369628906,0.010884284973144531,0.019985198974609375,0.026867389678955078,0.02327251434326172,0.059062957763671875,0.05290248658921984,16.72334623336792
